"today","farmer_ID","catchID","q0","Check2.q1","Check2.q2","Check2.q3","Check2.check.maize.q8","Check2.check.maize.q9","Check2.check.maize.q10","Check2.check.maize.q11","Check2.check.maize.q12","Check2.check.maize.q13","Check2.check.maize.q14","Check2.check.maize.q15","Check2.check.maize.q16","Check2.check.maize.q17","Check2.check.maize.q18","Check2.check.maize.q20","Check2.check.maize.q21","Check2.check.maize.q22","Check2.check.maize.q23","Check2.check.maize.q24","Check2.check.maize.q25a","Check2.check.maize.q25b","Check2.check.maize.q25c","Check2.check.maize.q25d","Check2.check.maize.q25f","Check2.check.maize.q25f_2","Check2.check.maize.q25g","Check2.check.maize.q25h","Check2.check.maize.q26.Longe_10H","Check2.check.maize.q26.Longe_7H","Check2.check.maize.q26.Longe_7R_Kayongo.go","Check2.check.maize.q26.Bazooka","Check2.check.maize.q26.Longe_6H","Check2.check.maize.q26.Longe_5","Check2.check.maize.q26.Longe_4","Check2.check.maize.q26.Panner","Check2.check.maize.q26.Wema","Check2.check.maize.q26.KH_series","Check2.check.maize.q26.Land_Races","Check2.check.maize.q26.Other_hybrid","Check2.check.maize.q26.98","Check2.check.maize.q27","Check2.check.maize.plot_count","Check2.check.maize.q29","Check2.check.maize.q30","Check2.check.maize.q30a.1","Check2.check.maize.q30a.2","Check2.check.maize.q30a.3","Check2.check.maize.q30a.4","Check2.check.maize.q30a.5","Check2.check.maize.q30a.6","Check2.check.maize.q30a.96","Check2.check.maize.q30b","Check2.check.maize.q31","Check2.check.maize.q32","Check2.check.maize.q34","Check2.check.maize.q35a","Check2.check.maize.q35b","Check2.check.maize.q35c","Check2.check.maize.q35d","Check2.check.maize.q35e","Check2.check.maize.q35f","Check2.check.maize.q35g","Check2.check.maize.q35h","Check2.check.maize.q35i","Check2.check.maize.q35j","Check2.check.maize.q36","Check2.check.maize.q36b","Check2.check.maize.q37","Check2.check.maize.q38","Check2.check.maize.q39","Check2.check.maize.q40","Check2.check.maize.q41","Check2.check.maize.q42","Check2.check.maize.q43","Check2.check.maize.q43a","Check2.check.maize.q44","Check2.check.maize.q44a","Check2.check.maize.q45","Check2.check.maize.q46","Check2.check.maize.q47","Check2.check.maize.q48","Check2.check.maize.q49","Check2.check.maize.q50","Check2.check.maize.q51","Check2.check.maize.q52","Check2.check.maize.q53","Check2.check.maize.q54","Check2.check.maize.q55","Check2.check.maize.q56","Check2.check.maize.q57","Check2.check.maize.clearing","Check2.check.maize.clear.shops_count","Check2.check.maize.video_shown"
"2021-04-09","F_209",18,"Yes","No","n/a","Yes",0.15,1,20,0,0.25,"a",69,"Male","a","d",4,6,"b",1,"1990-01-01","No","No","n/a","n/a","n/a","1","n/a","n/a","Yes","True","False","False","False","False","True","True","False","False","False","False","False","False",1,1,1,"Yes","True","False","False","False","False","False","False","80","98","a","f",2,2,4,4,4,2,5,2,3,3,"Yes","n/a","Yes",3.5,"n/a","c","3","No","No","n/a","No","n/a",2,14,"No",2,"No",1,100,50000,"Yes","0.5","25000","10",5,FALSE,"n/a",TRUE
"2021-04-09","F_301",26,"Yes","No","n/a","Yes",2,0.3,2,999,0.2,"a",40,"Male","a","e",6,4,"b",2,"2010-01-01","No","Yes","d","n/a","8","n/a","4","n/a","Yes","False","False","False","False","True","True","False","False","False","False","False","False","False",3,3,1,"Yes","True","False","False","False","False","False","False","80","Longe_5","d","n/a",4,3,3,2,4,3,3,3,3,3,"Yes","n/a","Yes",8,"3000","c","3","No","Yes","10","No","n/a",2,14,"No",2,"Yes",7,100,80000,"Yes","4","50000","20",12,FALSE,"n/a",FALSE
"2021-04-09","F_206",18,"Yes","Yes","Yes","n/a",0.1,1.5,0.1,0,0.12,"n/a",78,"Male","a","b",7,2,"b",1,"1979-01-01","No","No","n/a","n/a","n/a","1","n/a","n/a","No","False","False","False","False","False","True","False","False","False","False","False","False","False",1,1,1,"No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","98","a","e",3,2,3,2,3,2,4,2,3,3,"Yes","n/a","Yes",3,"n/a","b","5","No","No","n/a","No","n/a",2,21,"No",3,"No",1,100,60000,"No","n/a","n/a","n/a",5,FALSE,"n/a",TRUE
"2021-04-09","F_304",26,"Yes","No","n/a","Yes",0.14,0.1,999,999,0,"a",37,"Male","a","d",5,1,"b",0.56,"2017-01-01","No","Yes","d","n/a","3","n/a","4","n/a","No","True","True","False","True","False","False","True","False","False","False","False","False","False",3,3,0.3,"Yes","False","False","False","True","False","False","False","70","Bazooka","d","n/a",1,2,5,2,2,98,3,2,3,2,"No","No","No",5,"3000","c","4","No","No","n/a","No","n/a",2,14,"No",2,"Yes",0.25,100,70000,"No","n/a","n/a","n/a",4,FALSE,"n/a",FALSE
"2021-04-09","F_310",26,"Yes","No","n/a","Yes",999,0.4,999,999,0.1,"a",44,"Male","a","d",6,4,"b",1.9,"2015-01-01","No","Yes","d","n/a","6","n/a","4","n/a","Yes","False","False","False","False","False","True","False","False","False","False","False","False","False",2,2,0.15,"Yes","False","True","False","False","False","False","False","50","Longe_5","d","n/a",4,4,3,3,4,98,3,98,3,3,"Yes","n/a","Yes",5,"3000","c","3","No","No","n/a","No","n/a",2,21,"No",2,"Yes",1,100,50000,"No","n/a","n/a","n/a",2,FALSE,"n/a",FALSE
"2021-04-09","F_302",26,"Yes","Yes","Yes","n/a",0.13,0.04,0.13,20,0.01,"n/a",50,"Male","a","f",17,4,"b",0.42,"2000-01-01","No","Yes","d","n/a","5","n/a","4","n/a","No","True","True","False","False","False","True","False","False","False","False","False","False","False",3,3,0.23,"Yes","True","False","True","False","False","False","False","60","Land_Races","c","n/a",4,4,3,3,4,3,4,4,3,3,"Yes","n/a","Yes",2,"500","b","4","No","No","n/a","No","n/a",3,14,"No",4,"Yes",0.2,56,50000,"No","n/a","n/a","n/a",3,FALSE,"n/a",FALSE
"2021-04-09","F_1349",26,"Yes","Yes","Yes","n/a",0.1,1,1,3,0.1,"n/a",51,"Female","d","b",4,2,"b",7,"1989-01-01","Yes","Yes","f","n/a","n/a","2","n/a","n/a","Yes","True","False","False","True","True","False","False","False","False","True","False","False","False",1,1,0.1,"No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Bazooka","f","n/a",1,1,5,1,4,1,5,4,3,4,"Yes","n/a","Yes",6,"10000","96","1","No","Yes","12.25","Yes","12.25",2,14,"Yes",2,"No",2.5,120,72000,"No","n/a","n/a","n/a",12,FALSE,"n/a",FALSE
"2021-04-09","F_1341",26,"Yes","Yes","Yes","n/a",0.2,0.1,0.5,2,0.1,"n/a",52,"Male","a","f",10,3,"b",5,"2006-01-01","No","No","n/a","n/a","n/a","6","n/a","n/a","Yes","False","False","False","False","True","True","True","False","False","False","False","False","False",1,1,1.4,"Yes","False","False","True","False","False","False","False","80","Land_Races","a","f",5,3,4,3,1,2,5,1,5,4,"Yes","n/a","Yes",6,"n/a","96","3","No","No","n/a","No","n/a",2,16,"Yes",3,"Yes",2.5,100,50000,"No","n/a","n/a","n/a",2,FALSE,"n/a",FALSE
"2021-04-09","F_1350",26,"Yes","Yes","Yes","n/a",0.3,0.1,0.3,1,0.1,"n/a",76,"Female","b","b",7,4,"b",1,"1967-01-01","No","No","n/a","n/a","n/a","3","n/a","3","Yes","False","False","False","False","False","True","False","False","False","False","False","False","False",1,1,1,"Yes","False","True","True","False","False","False","False","50","Land_Races","a","f",3,4,3,2,3,2,5,1,2,3,"Yes","n/a","Yes",20,"n/a","96","4","No","No","n/a","No","n/a",2,20,"Yes",3,"No",1.5,100,999,"No","n/a","n/a","n/a",999,FALSE,"n/a",FALSE
"2021-04-09","F_1347",26,"Yes","No","n/a","Yes",0,1,1,3,0,"a",64,"Male","a","e",4,4,"b",1.5,"2004-01-01","Yes","Yes","f","n/a","n/a","3","n/a","7","Yes","True","False","False","True","False","True","False","False","False","False","False","True","False",1,1,0.5,"Yes","True","False","False","False","False","False","False","40","Longe_5","f","n/a",2,2,3,2,3,2,4,3,4,3,"No","Yes","No",6,"4000","96","3","No","Yes","12","No","n/a",1,24,"Yes",2,"No",2.5,100,60000,"No","n/a","n/a","n/a",5,FALSE,"n/a",FALSE
"2021-04-09","F_1348",26,"Yes","Yes","Yes","n/a",0.2,0.1,0.1,2,0,"n/a",56,"Female","a","f",2,5,"c",6,"1993-01-01","Yes","Yes","d","n/a","10","n/a","3","n/a","98","True","True","False","True","False","True","False","False","False","True","False","False","False",1,1,1.5,"Yes","True","False","False","False","False","False","False","90","Longe_10H","d","n/a",3,3,4,1,4,2,3,3,2,2,"No","Yes","Yes",10,"6000","96","1","No","Yes","6","Yes","10",3,18,"Yes",3,"Yes",7,100,80000,"Yes","4","100000","0",999,FALSE,"n/a",FALSE
"2021-04-09","F_1346",26,"Yes","No","n/a","Yes",1,2,2,2,0.2,"a",59,"Male","a","d",5,4,"b",1,"1998-01-01","No","No","n/a","n/a","n/a","6","n/a","n/a","Yes","False","False","False","True","False","True","False","False","False","False","False","False","False",2,2,0.5,"No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Land_Races","a","f",4,5,4,5,2,4,5,4,2,3,"Yes","n/a","Yes",6,"n/a","96","3","No","Yes","25","Yes","25",2,14,"No",3,"Yes",4.3,140,98000,"Yes","2","98000","30",4.5,FALSE,"n/a",FALSE
"2021-04-09","F_1344",26,"Yes","No","n/a","Yes",3,4,4,2,0,"a",45,"Male","a","d",5,4,"b",3,"2017-01-01","No","Yes","d","n/a","6","n/a","6","n/a","Yes","True","False","False","False","False","True","False","False","False","False","False","False","False",2,2,0.3,"Yes","False","True","False","False","False","False","False","80","Longe_10H","d","n/a",4,2,2,1,4,3,2,4,3,3,"Yes","n/a","Yes",6,"6500","96","2","No","No","n/a","No","n/a",3,21,"Yes",3,"Yes",5,100,70000,"Yes","4","70000","0",999,FALSE,"n/a",FALSE
"2021-04-09","F_1343",26,"Yes","Yes","Yes","n/a",0.5,1,1,2,0.1,"n/a",49,"Female","b","d",8,4,"b",0.4,"1992-01-01","Yes","No","n/a","n/a","n/a","2","n/a","n/a","Yes","True","False","False","True","False","True","False","False","False","False","False","False","False",2,2,0.3,"Yes","True","False","False","False","False","False","False","70","Land_Races","a","f",4,3,4,2,3,2,5,1,3,3,"Yes","n/a","Yes",15,"n/a","96","3","No","No","n/a","Yes","1",2,14,"No",2,"Yes",1,100,999,"No","n/a","n/a","n/a",0,FALSE,"n/a",FALSE
"2021-04-09","F_1342",26,"Yes","No","n/a","Yes",0,2,2,1,0.1,"a",50,"Male","a","d",8,2,"b",0.8,"1996-01-01","No","No","n/a","n/a","n/a","2","n/a","n/a","98","False","False","False","False","False","False","False","False","False","False","False","False","True",2,2,0.2,"No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Land_Races","a","f",3,3,4,3,3,3,4,1,3,3,"Yes","n/a","Yes",0.5,"n/a","96","3","No","Yes","0.5","No","n/a",3,14,"No",2,"No",0.7,100,999,"No","n/a","n/a","n/a",0.5,FALSE,"n/a",FALSE
"2021-04-09","F_1345",26,"Yes","Yes","Yes","n/a",0,0.2,0.1,2,0,"n/a",56,"Male","a","d",6,4,"b",5,"1989-01-01","Yes","No","n/a","n/a","n/a","2","n/a","n/a","Yes","True","False","False","False","False","True","False","False","False","False","False","True","False",2,2,1.5,"Yes","True","False","False","False","True","False","False","40","Land_Races","a","d",3,3,3,4,3,3,4,3,3,3,"Yes","n/a","Yes",10,"n/a","96","4","No","No","n/a","No","n/a",2,30,"Yes",2,"Yes",2,100,70000,"Yes","1","70000","15",3,FALSE,"n/a",FALSE
"2021-04-10","F_2565",83,"Yes","No","n/a","Yes",3.2,1,1.5,2,0,"a",50,"Male","a","b",10,4,"b",1.5,"1997-01-01","No","No","n/a","n/a","n/a","1","n/a","n/a","Yes","True","False","False","False","False","True","False","False","False","False","False","True","False",2,2,1,"Yes","False","False","True","False","False","False","False","45","Other_hybrid","a","c",4,4,4,4,3,3,4,3,5,3,"Yes","n/a","Yes",10,"n/a","c","4","No","Yes","2","No","n/a",2,14,"Yes",2,"Yes",1.5,100,40000,"No","n/a","n/a","n/a",1,TRUE,"4",TRUE
"2021-04-10","F_2285",111,"Yes","No","n/a","Yes",3,2,2,2,0.25,"e",49,"Male","a","b",10,1,"a",0.5,"2004-01-01","No","No","n/a","n/a","n/a","2","n/a","n/a","Yes","False","False","False","False","False","True","False","False","False","False","False","False","False",1,1,0.5,"Yes","True","False","False","True","False","False","False","50","Longe_5","b","98",3,3,2,2,4,3,2,3,3,3,"Yes","n/a","Yes",4,"3000","96","4","No","Yes","1","No","n/a",3,14,"No",4,"Yes",1,110,50000,"No","n/a","n/a","n/a",2,TRUE,"2",FALSE
"2021-04-10","F_2566",83,"Yes","Yes","Yes","n/a",1.6,0,3.2,2,0,"n/a",51,"Male","a","b",7,4,"b",2.5,"1992-01-01","No","Yes","e","n/a","n/a","2","n/a","n/a","No","True","False","False","False","False","True","False","False","False","False","False","False","False",2,2,1,"Yes","True","False","False","True","False","False","True","30","Longe_10H","e","n/a",3,3,3,4,4,3,3,3,2,3,"Yes","n/a","Yes",10,"0","96","3","No","No","n/a","No","n/a",2,7,"No",1,"Yes",4,100,40000,"No","n/a","n/a","n/a",3,TRUE,"4",TRUE
"2021-04-10","F_2286",111,"Yes","No","n/a","Yes",2.5,2.5,4,3,0.1,"e",48,"Male","a","b",9,4,"b",1,"2010-01-01","No","No","n/a","n/a","n/a","2","n/a","n/a","Yes","False","False","False","False","False","True","False","False","False","False","False","True","False",1,1,0.5,"Yes","False","False","False","True","False","False","False","30","Land_Races","c","n/a",3,3,3,2,2,2,3,3,3,3,"Yes","n/a","Yes",3,"11500","96","4","No","Yes","2","No","n/a",2,14,"No",3,"No",1,100,50000,"No","n/a","n/a","n/a",2,TRUE,"2",FALSE
"2021-04-10","F_71",8,"Yes","Yes","Yes","n/a",14.6,4.8,17.6,0,0.001,"n/a",53,"Male","d","b",13,4,"b",8,"2006-01-01","No","Yes","d","n/a","15","n/a","1","n/a","Yes","False","False","False","False","False","True","False","False","False","False","True","True","False",2,2,4,"Yes","False","False","False","True","False","False","False","45","Longe_5","d","n/a",2,4,2,3,4,1,4,4,3,3,"Yes","n/a","Yes",3,"7000","96","4","Yes","No","n/a","No","n/a",3,21,"No",4,"Yes",6,100,120000,"Yes","3","50000","50",25,FALSE,"n/a",TRUE
"2021-04-10","F_2282",111,"Yes","No","n/a","Yes",3,3,3,1,0.1,"a",42,"Male","a","b",8,6,"b",4,"1980-01-01","Yes","Yes","a","b","n/a","6","n/a","n/a","98","False","False","False","False","False","True","False","False","False","False","True","False","False",2,2,0.3,"Yes","False","False","False","True","False","False","False","50","Longe_5","a","b",4,3,2,3,5,3,4,3,4,5,"Yes","n/a","Yes",2,"n/a","96","3","No","Yes","2","No","n/a",2,21,"No",4,"No",1,50,50000,"No","n/a","n/a","n/a",2,TRUE,"2",FALSE
"2021-04-10","F_2567",83,"Yes","No","n/a","Yes",3.2,1.6,4.8,3,0,"b",40,"Female","b","b",6,2,"b",1.5,"1990-01-01","No","Yes","d","n/a","5","n/a","4","n/a","Yes","False","False","False","False","False","True","False","False","False","False","False","False","False",1,1,1.5,"Yes","True","False","False","True","False","False","False","80","Longe_5","d","n/a",4,4,3,3,4,3,4,3,4,3,"Yes","n/a","Yes",5,"2000","96","4","No","No","n/a","No","n/a",3,21,"Yes",2,"Yes",2,100,40000,"No","n/a","n/a","n/a",5,TRUE,"4",TRUE
"2021-04-10","F_2287",111,"Yes","No","n/a","Yes",2,2,2,0,0.1,"e",55,"Male","a","b",7,6,"b",2,"2001-01-01","No","Yes","a","f","n/a","2","n/a","n/a","Yes","True","False","False","False","False","True","False","False","False","False","True","False","False",1,1,0.5,"Yes","False","False","True","False","False","False","False","60","Longe_10H","a","f",2,2,3,2,4,2,3,3,3,3,"Yes","n/a","Yes",20,"n/a","96","4","No","No","n/a","Yes","8",3,28,"No",2,"Yes",1,110,40000,"No","n/a","n/a","n/a",2,TRUE,"2",FALSE
"2021-04-10","F_2288",111,"Yes","No","n/a","Yes",999,999,999,999,0.25,"a",49,"Male","a","a",7,2,"b",4,"2000-01-01","No","No","n/a","n/a","n/a","6","n/a","n/a","Yes","False","False","False","False","False","True","False","False","False","False","True","False","False",1,1,0.5,"No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Land_Races","b","b",1,1,3,3,3,2,4,2,3,3,"No","No","No",1.5,"500","96","3","No","No","n/a","No","n/a",2,3,"No",2,"No",0.25,100,30000,"No","n/a","n/a","n/a",1,TRUE,"2",FALSE
"2021-04-10","F_72",8,"Yes","Yes","Yes","n/a",8,1.6,8,0,0.09,"n/a",48,"Female","b","c",15,5,"b",3,"2011-01-01","No","No","n/a","n/a","n/a","6","n/a","n/a","Yes","True","False","False","False","False","True","False","False","False","False","False","False","False",1,1,1,"Yes","False","False","False","True","False","False","False","50","Longe_5","b","a",4,4,3,4,4,3,4,3,3,4,"Yes","n/a","Yes",3,"1600","96","3","No","No","n/a","No","n/a",4,21,"No",2,"No",4,100,999,"No","n/a","n/a","n/a",9,FALSE,"n/a",TRUE
"2021-04-10","F_2283",111,"Yes","No","n/a","Yes",3,3,3,3,0,"a",23,"Male","a","d",6,2,"b",1,"2016-01-01","No","Yes","d","n/a","7","n/a","6","n/a","Yes","False","False","False","False","False","True","False","False","False","False","False","False","False",1,1,0.5,"Yes","True","False","False","True","False","False","False","40","Longe_5","d","n/a",1,1,1,1,4,3,5,4,4,1,"No","Yes","No",4,"5000","c","4","No","No","n/a","No","n/a",4,7,"No",2,"Yes",0.5,50,30000,"No","n/a","n/a","n/a",3,TRUE,"2",FALSE
"2021-04-10","F_419",33,"Yes","No","n/a","Yes",5,0.5,0.25,1,0.3,"f",33,"Male","a","d",7,5,"b",6,"2010-01-01","No","Yes","d","n/a","10","n/a","3","n/a","No","False","False","False","False","False","True","False","False","False","False","False","False","False",3,3,1,"Yes","True","False","False","False","False","False","False","70","Longe_5","d","n/a",3,3,3,3,4,3,3,4,3,3,"Yes","n/a","Yes",5,"4000","96","4","Yes","Yes","3","No","n/a",2,14,"Yes",2,"Yes",3,100,70000,"Yes","2","70000","0",4,TRUE,"1",TRUE
"2021-04-10","F_3319",64,"Yes","Yes","Yes","n/a",5,0.5,0.25,10,0,"n/a",56,"Male","a","b",2,4,"b",2.5,"1982-01-01","No","Yes","d","n/a","3","n/a","4","n/a","Yes","True","False","False","False","False","True","False","False","False","False","False","True","False",2,2,0.5,"Yes","True","False","True","False","False","False","False","70","Longe_5","d","n/a",2,2,2,2,3,3,3,3,3,3,"No","No","Yes",1.5,"3000","96","3","No","Yes","2","No","n/a",2,14,"Yes",3,"No",0.4,100,50000,"No","n/a","n/a","n/a",1,FALSE,"n/a",FALSE
"2021-04-10","F_1911",96,"Yes","Yes","Yes","n/a",2,0,2,2,0.2,"n/a",34,"Male","a","b",7,3,"b",999,"2010-01-01","No","Yes","d","n/a","20","n/a","1","n/a","Yes","True","False","False","False","False","False","False","False","False","False","False","False","False",2,2,0.3,"Yes","True","False","False","True","False","False","False","75","Longe_10H","d","n/a",2,2,2,2,3,2,3,4,3,2,"No","No","No",5,"3000","96","4","No","Yes","5","No","n/a",3,14,"Yes",2,"Yes",999,40,32000,"No","n/a","n/a","n/a",999,TRUE,"3",FALSE
"2021-04-10","F_73",8,"Yes","No","n/a","Yes",8,1.6,8,0,0.005,"a",80,"Male","a","d",13,6,"b",999,"2011-01-01","No","Yes","d","n/a","10","n/a","6","n/a","Yes","False","False","False","False","False","True","False","False","False","False","False","False","False",1,1,5,"Yes","True","False","False","False","False","False","False","999","Longe_5","d","n/a",4,4,2,4,4,2,4,4,4,4,"Yes","n/a","Yes",10,"999","96","2","No","No","n/a","No","n/a",2,14,"No",4,"No",10,100,70000,"No","n/a","n/a","n/a",10,FALSE,"n/a",TRUE
"2021-04-10","F_420",33,"Yes","Yes","Yes","n/a",7,1,1.5,1,0.5,"n/a",61,"Male","a","b",9,8,"b",2,"2004-01-01","No","No","n/a","n/a","n/a","2","n/a","n/a","Yes","True","False","False","False","False","True","True","False","False","False","False","True","False",1,1,2,"No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Longe_4","a","c",2,2,2,2,4,2,2,2,3,2,"Yes","n/a","Yes",20,"n/a","96","4","No","Yes","50","No","n/a",3,25,"Yes",3,"Yes",12,100,50000,"Yes","8","50000","70",12,TRUE,"1",TRUE
"2021-04-10","F_2289",111,"Yes","Yes","Yes","n/a",5,5,5,3,0.25,"n/a",35,"Female","a","b",7,2,"b",0.75,"2001-01-01","No","No","n/a","n/a","n/a","6","n/a","n/a","98","False","False","False","False","False","True","False","False","False","False","False","False","False",1,1,0.5,"Yes","True","False","False","False","False","False","False","60","Land_Races","a","b",3,3,3,4,4,3,3,2,3,3,"Yes","n/a","Yes",4,"n/a","96","3","No","No","n/a","No","n/a",2,14,"Yes",3,"No",3,100,50000,"Yes","1","50000","5",2,TRUE,"2",FALSE
"2021-04-10","F_1912",96,"Yes","Yes","Yes","n/a",4,0.4,4,2,0.2,"n/a",51,"Male","a","c",10,3,"b",2,"1971-01-01","No","Yes","a","c","n/a","6","n/a","n/a","Yes","True","False","False","False","False","False","False","False","False","False","False","True","False",1,1,1,"Yes","True","False","True","True","False","False","False","60","Longe_10H","a","c",2,3,3,2,3,4,1,4,4,3,"No","n/a","No",5,"n/a","96","3","No","Yes","5","No","n/a",1,999,"Yes",3,"No",3.5,60,60000,"No","n/a","n/a","n/a",999,TRUE,"3",FALSE
"2021-04-10","F_78",8,"Yes","Yes","Yes","n/a",6,4,6,0,0,"n/a",69,"Male","a","c",20,4,"b",4,"1979-01-01","No","Yes","d","n/a","10","n/a","5","n/a","No","True","False","False","False","False","False","False","False","False","False","False","False","False",1,1,1,"Yes","False","False","False","True","False","False","False","30","Longe_10H","d","n/a",4,3,2,1,5,4,4,5,3,4,"Yes","n/a","Yes",10,"6000","96","4","No","No","n/a","No","n/a",2,14,"No",3,"No",2,100,70000,"Yes","1","50000","0",0,FALSE,"n/a",TRUE
"2021-04-10","F_2290",111,"Yes","Yes","Yes","n/a",3,3,3,2,0.5,"n/a",40,"Female","b","b",6,3,"b",2,"1992-01-01","No","Yes","b","b","n/a","2","n/a","n/a","98","False","False","False","False","False","True","True","False","False","False","False","True","False",1,1,1,"No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Longe_5","b","a",3,3,2,3,3,5,3,2,2,3,"Yes","n/a","Yes",4,"0","96","3","No","No","n/a","No","n/a",2,21,"No",2,"Yes",1,100,40000,"Yes","1","40000","999",999,TRUE,"2",FALSE
"2021-04-09","F_2222",97,"Yes","Yes","Yes","n/a",8,0.5,1,2,0.02,"n/a",71,"Male","a","b",8,3,"b",10,"1982-01-01","Yes","Yes","f","n/a","n/a","6","n/a","n/a","Yes","True","False","False","False","False","False","True","False","False","True","False","False","False",2,2,1,"Yes","False","False","False","True","False","False","False","60","Longe_4","f","n/a",4,5,4,2,4,3,5,4,2,4,"No","No","Yes",10,"8000","96","1","Yes","Yes","25","Yes","20",3,21,"No",2,"Yes",3,100,100000,"No","n/a","n/a","n/a",25,FALSE,"n/a",FALSE
"2021-04-09","F_2629",31,"Yes","No","n/a","Yes",20,0.5,0.4,2,0.2,"a",50,"Male","a","d",6,4,"b",4,"1989-01-01","No","Yes","e","n/a","n/a","6","n/a","n/a","Yes","False","False","False","False","False","False","False","False","False","False","False","False","True",3,3,0.1,"Yes","True","False","False","False","False","False","False","40","98","a","f",2,2,4,1,4,4,5,5,2,2,"Yes","n/a","Yes",999,"n/a","96","4","No","No","n/a","No","n/a",1,14,"No",2,"Yes",0.5,100,60000,"No","n/a","n/a","n/a",0.5,TRUE,"4",TRUE
"2021-04-10","F_414",33,"Yes","Yes","Yes","n/a",15,0.5,1.5,1,0,"n/a",40,"Male","a","b",10,3,"b",1,"2002-01-01","No","Yes","b","d","n/a","2","n/a","n/a","Yes","True","False","False","False","False","True","False","False","False","False","False","True","False",1,1,0.5,"Yes","True","False","False","False","False","False","False","70","Longe_5","b","b",2,2,3,1,3,3,4,3,5,4,"No","No","No",5,"0","96","3","No","No","n/a","No","n/a",3,14,"Yes",2,"No",3,100,60000,"No","n/a","n/a","n/a",999,TRUE,"1",TRUE
"2021-04-10","F_2991",64,"Yes","Yes","Yes","n/a",4,0.4,4,1,0.007,"n/a",53,"Male","a","d",5,3,"b",2,"1993-01-01","No","Yes","d","n/a","10","n/a","3","n/a","No","True","False","False","False","False","False","False","False","False","False","False","False","False",1,1,1,"Yes","True","False","False","False","False","False","False","82","Longe_10H","d","n/a",3,4,2,2,4,2,5,5,4,3,"Yes","n/a","Yes",8,"7500","96","2","No","Yes","7","No","n/a",2,21,"Yes",4,"No",6,100,100000,"No","n/a","n/a","n/a",10,FALSE,"n/a",TRUE
"2021-04-10","F_1913",96,"Yes","Yes","Yes","n/a",2,0.25,1.5,4,0.2,"n/a",45,"Male","a","e",7,3,"b",2,"1995-01-01","No","Yes","d","n/a","3","n/a","1","n/a","Yes","False","False","False","False","False","False","False","False","False","False","False","True","False",2,2,1,"Yes","False","False","True","False","False","False","False","50","Other_hybrid","d","n/a",3,4,2,2,4,2,4,5,4,4,"No","No","Yes",3,"9000","96","2","No","Yes","4","No","n/a",1,30,"Yes",4,"No",2.5,100,100000,"No","n/a","n/a","n/a",2,TRUE,"3",FALSE
"2021-04-10","F_2951",123,"Yes","No","n/a","Yes",0.2,0.3,0.5,2,0.1,"a",42,"Male","a","c",9,5,"b",2,"1996-01-01","No","Yes","d","n/a","5","n/a","3","n/a","No","True","False","False","False","False","True","False","False","False","False","True","False","False",1,1,2,"Yes","False","False","False","True","False","False","False","40","Longe_5","d","n/a",4,4,2,2,4,2,3,4,98,4,"Yes","n/a","Yes",4,"5000","96","4","No","No","n/a","No","n/a",3,14,"Yes",2,"Yes",5,100,70000,"No","n/a","n/a","n/a",7,TRUE,"2",TRUE
"2021-04-10","F_3004",31,"Yes","Yes","Yes","n/a",11,0.3,2,2,0.2,"n/a",84,"Male","a","b",10,6,"b",2,"1957-01-01","No","Yes","d","n/a","30","n/a","6","n/a","No","False","True","False","False","False","True","False","False","False","False","False","False","False",2,2,0.5,"No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","Longe_5","d","n/a",5,4,3,1,4,2,5,5,5,5,"Yes","n/a","Yes",1.5,"3000","c","3","No","Yes","1.5","No","n/a",2,15,"No",98,"No",3.5,100,60000,"No","n/a","n/a","n/a",5,TRUE,"4",FALSE
"2021-04-10","F_3320",64,"Yes","Yes","Yes","n/a",5,0.25,0.25,1,0,"n/a",45,"Male","a","b",5,3,"b",1.5,"1994-01-01","No","Yes","d","n/a","10","n/a","3","n/a","Yes","True","False","False","True","False","True","True","False","False","False","False","False","False",1,1,1,"Yes","True","False","False","True","False","False","False","50","Longe_5","d","n/a",4,4,3,3,4,3,5,4,2,3,"Yes","n/a","Yes",5,"4000","c","3","No","Yes","4","No","n/a",1,14,"No",2,"Yes",5,100,50000,"Yes","2","40000","10",4,FALSE,"n/a",FALSE
