"date","shop_ID","checq","why","other_why","check.owner.agree.age","check.owner.agree.gender","check.owner.agree.educ","check.owner.agree.ownership","check.owner.agree.gen_o","check.owner.agree.q2a","check.owner.agree.q2b","check.owner.agree.q2c","check.owner.agree.q2c1","check.owner.agree.q5","check.owner.agree.q6","check.owner.agree.q7","check.owner.agree.client.q9a","check.owner.agree.client.q9b","check.owner.agree.client.q9c","check.owner.agree.client.q9d","check.owner.agree.q10","check.owner.agree.q11a","check.owner.agree.q11b","check.owner.agree.q11c","check.owner.agree.nr_var","check.owner.agree.q19","check.owner.agree.q20","check.owner.agree.long10h.q21","check.owner.agree.long10h.q22","check.owner.agree.long10h.q23","check.owner.agree.long10h.q24","check.owner.agree.long10h.carry","check.owner.agree.long10h.q25","check.owner.agree.long10h.q26","check.owner.agree.long10h.sold","check.owner.agree.long10h.q27","check.owner.agree.long10h.q29","check.owner.agree.long10h.q30","check.owner.agree.long10h.q31","check.owner.agree.q32","check.owner.agree.longe7H.q38","check.owner.agree.longe7H.q39","check.owner.agree.q44","check.owner.agree.q45","check.owner.agree.longe5.q46","check.owner.agree.longe5.q47","check.owner.agree.longe5.q48","check.owner.agree.longe5.q49","check.owner.agree.longe5.carry3","check.owner.agree.longe5.q50","check.owner.agree.longe5.q51","check.owner.agree.longe5.sold3","check.owner.agree.longe5.q52","check.owner.agree.longe5.q54","check.owner.agree.longe5.q55","check.owner.agree.longe5.q56","check.owner.agree.q57","check.owner.agree.longe4.q62","check.owner.agree.longe4.q63","check.owner.agree.temp.q69","check.owner.agree.temp.q71","check.owner.agree.temp.q72","check.owner.agree.temp.q73","check.owner.agree.temp.q74","check.owner.agree.temp.q75","check.owner.agree.temp.q78","check.owner.agree.temp.q79","check.owner.agree.temp.q80","check.owner.agree.temp.q81","check.owner.agree.temp.q81a","check.owner.agree.temp.q82","check.owner.agree.q83.a","check.owner.agree.q83.b","check.owner.agree.q83.c","check.owner.agree.q83.d","check.owner.agree.q83.e","check.owner.agree.q83.f","check.owner.agree.q83.g","check.owner.agree.q83.96","check.owner.agree.q85","check.owner.agree.q86","check.owner.agree.q87","check.owner.agree.q88","check.owner.agree.q89","check.owner.agree.q90","check.owner.agree.q93","check.owner.agree.q96","check.owner.agree.q96b","check.owner.agree.q97.a","check.owner.agree.q97.b","check.owner.agree.q97.c","check.owner.agree.q97.d","check.owner.agree.q97.96","check.owner.agree.q99x","check.owner.agree.q99","check.owner.agree.q100","check.owner.agree.q101","check.owner.agree.q102","check.owner.agree.q103","check.owner.agree.skill.q104","check.owner.agree.skill.q105","check.owner.agree.skill.q106","check.owner.agree.skill.q107","check.owner.agree.skill.q108","check.owner.agree.skill.q109","check.owner.agree.skill.q110","check.owner.agree.skill.q111","check.owner.agree.skill.q112","check.owner.agree.skill.q113","check.owner.agree.inspection.q114","check.owner.agree.inspection.q115","check.owner.agree.inspection.q116","check.owner.agree.inspection.q117","check.owner.agree.inspection.q118","check.owner.agree.inspection.q119","check.owner.agree.inspection.q121","check.owner.agree.inspection.q122","reading","exp","date_pack","origin","cert","lot","verif","variety","other_var","company","age","kg_improved"
"2022-07-15","AD_45","Yes","n/a","n/a","25","Female","d","No","Male","n/a","n/a","n/a","n/a","Yes","20","5","Yes","Yes","5","5","Yes","Yes","Yes","4","5","4","Yes","0","300","a","5000","300",300,"6000","0","n/a","Yes","4","2","Yes",25,"5000","1","Yes","0","500","b","2500","500",500,"3000","0","n/a","Yes","4","2","Yes",200,"3000","Yes","Yes","No","Yes","Yes","No","1","3","No","No","No","3","True","False","False","False","False","False","False","False","b","b","1","Yes","1","a","2","Yes","96","True","True","False","False","False","5","5","4","4","5","5","a","a","c","b","c","b","b","b","a","c","98","Yes","Yes","3","Yes","No","Yes","No",11.9,"2022-07-17","n/a","No","No","No","No","Longe 10H","n/a",96,NA,1025
"2022-07-15","AD_166","Yes","n/a","n/a","32","Female","f","Yes","n/a","n/a","n/a","n/a","n/a","Yes","17","9","Yes","Yes","4","5","Yes","Yes","Yes","5","4","3","Yes","0","100","96","5000","100",100,"6000","0","n/a","Yes","4","7","No",0,"n/a","1","Yes","0","100","b","2600","100",100,"3000","0","n/a","Yes","4","7","No",0,"n/a","Yes","Yes","Yes","No","Yes","Yes","2","2","No","No","No","4","True","False","False","False","False","False","False","False","b","b","3","Yes","1","b","2","No","n/a","True","True","False","False","False","4","5","3","4","4","5","a","a","c","b","c","c","b","a","a","b","98","Yes","No","3","No","No","Yes","Yes",12.8,"2022-07-17","n/a","No","No","No","No","Longe 5 (nalongo)","n/a",96,NA,200
"2022-07-18","AD_92","Yes","n/a","n/a","26","Male","d","Yes","n/a","n/a","n/a","n/a","n/a","Yes","10","6","Yes","Yes","4","5","Yes","Yes","Yes","5","5","2","Yes","0","60","a","5000","60",60,"6000","0","n/a","Yes","3","2","No",0,"n/a","3","Yes","0","40","a","2500","40",40,"3000","0","n/a","Yes","4","1","Yes",20,"3000","No","Yes","Yes","Yes","Yes","No","2","2","No","No","No","3","True","False","False","False","False","False","False","False","b","b","1","Yes","1","b","2","Yes","96","True","False","False","False","False","4","4","5","4","4","5","a","a","c","b","c","b","b","b","a","c","No","No","No","0","No","No","Yes","No",12.8,"2022-07-20","2022-04-05","Yes","No","Yes","No","Bazooka","n/a",1,127,120
"2022-07-18","AD_264","Yes","n/a","n/a","25","Male","d","No","Male","Yes","Yes","3.6","Yes","Yes","30","20","Yes","Yes","5","5","Yes","n/a","n/a","n/a","5","4","Yes","0","1000","a","4800","1000",1000,"6000","0","n/a","Yes","3","7","Yes",250,"5000","1","Yes","0","350","a","2500","350",350,"3500","0","n/a","No","n/a","n/a","No",0,"n/a","Yes","Yes","No","Yes","Yes","No","2","4","Yes","Yes","n/a","4","False","False","True","False","False","False","False","False","b","b","1","Yes","1","b","2","Yes","96","True","False","False","False","False","5","5","4","4","4","5","b","a","b","b","c","b","b","b","a","a","Yes","Yes","No","4","No","No","No","No",11.7,"2022-07-20","2022-02-15","No","No","Yes","Yes","Other hybrid or OPV","n/a",96,175.958333333333,1600
"2022-07-16","AD_297","Yes","n/a","n/a","50","Male","d","Yes","n/a","Yes","Yes","2.1","Yes","Yes","5","2","Yes","Yes","5","4","Yes","Yes","Yes","5","1","1","No","n/a","n/a","n/a","n/a","n/a",0,"n/a","n/a","n/a","n/a","n/a","n/a","No",0,"n/a","0","No","n/a","n/a","n/a","n/a","n/a",0,"n/a","n/a","n/a","n/a","n/a","n/a","No",0,"n/a","Yes","No","Yes","Yes","Yes","Yes","2","4","No","Yes","No","3","True","False","False","False","False","False","False","False","b","b","2","Yes","2","a","2","No","n/a","True","False","False","False","False","5","5","4","4","5","5","a","a","c","b","c","c","b","c","a","c","Yes","Yes","No","3","No","No","Yes","No",12.7,"2022-07-20","2022-04-04","Yes","No","Yes","Yes","KH series","n/a",14,128,0
"2022-07-18","AD_296","Yes","n/a","n/a","23","Female","d","No","Male","Yes","Yes","4.6","Yes","Yes","20","20","Yes","Yes","4","5","Yes","n/a","n/a","n/a","4","3","Yes","0","350","a","5000","350",350,"5500","0","n/a","Yes","4","3","No",0,"n/a","1","Yes","25","300","a","2500","325",325,"3000","0","n/a","Yes","4","1","No",0,"n/a","Yes","Yes","Yes","Yes","Yes","No","2","3","No","Yes","n/a","3","False","False","False","False","True","False","False","False","b","b","1","No","1","b","2","No","n/a","True","False","False","False","False","4","4","4","4","5","4","b","a","b","b","c","b","b","b","a","b","Yes","Yes","98","1","Yes","No","No","No",12.2,"2022-08-05","2022-04-04","Yes","No","Yes","No","Bazooka","n/a",1,128,675
"2022-07-16","AD_35","Yes","n/a","n/a","27","Female","e","Yes","n/a","Yes","No","n/a","Yes","Yes","15","2","Yes","Yes","4","4","Yes","Yes","Yes","5","1","0","No","n/a","n/a","n/a","n/a","n/a",0,"n/a","n/a","n/a","n/a","n/a","n/a","No",0,"n/a","1","Yes","0","150","a","2500","150",150,"3000","0","n/a","Yes","3","2","No",0,"n/a","No","Yes","Yes","Yes","Yes","No","2","5","No","No","No","2","True","False","False","False","False","False","False","False","b","b","1","Yes","1","a","2","No","n/a","True","False","False","False","False","5","5","4","4","3","5","a","a","c","b","b","b","b","b","a","a","No","No","No","1","No","No","Yes","No",12.6,"2022-08-05","n/a","No","No","No","No","Longe 10H","n/a",96,NA,150
"2022-08-05","AD_240","Yes","n/a","n/a","39","Male","e","Yes","n/a","Yes","No","n/a","No","Yes","10","5","Yes","Yes","2","5","Yes","n/a","n/a","n/a","4","3","Yes","0","450","a","5000","450",450,"6000","0","n/a","No","n/a","n/a","No",0,"n/a","1","Yes","0","250","a","2400","250",250,"3000","0","n/a","No","n/a","n/a","Yes",50,"2500","No","Yes","No","No","Yes","No","2","1","No","No","n/a","3","False","True","False","False","False","False","False","False","b","b","1","Yes","1","b","2","No","n/a","True","True","False","False","False","4","4","4","4","4","4","a","b","b","b","b","b","a","a","a","a","Yes","Yes","No","1","Yes","Yes","No","No",14.8,"2022-08-06","2022-03-25","No","No","Yes","No","Longe 10H","n/a",1,137.958333333333,750
"2022-07-12","AD_24","Yes","n/a","n/a","22","Male","b","Yes","n/a","Yes","No","n/a","No","No","7","3","Yes","Yes","4","5","Yes","n/a","n/a","n/a","0","0","No","n/a","n/a","n/a","n/a","n/a",0,"n/a","n/a","n/a","n/a","n/a","n/a","No",0,"n/a","0","No","n/a","n/a","n/a","n/a","n/a",0,"n/a","n/a","n/a","n/a","n/a","n/a","No",0,"n/a","No","No","Yes","Yes","Yes","No","2","4","No","No","n/a","1","False","True","False","False","False","False","False","False","b","b","1","No","other","a","2","No","n/a","True","False","False","False","False","3","5","4","4","1","4","a","a","b","b","b","c","b","b","88","88","No","Yes","No","0","No","No","No","No",13.6,"2022-08-07","2022-06-16","Yes","No","Yes","No","Longe 5 (nalongo)","n/a",2,55,0
"2022-07-16","AD_171","Yes","n/a","n/a","35","Female","d","Yes","n/a","n/a","n/a","n/a","n/a","Yes","50","30","Yes","Yes","4","4","Yes","Yes","Yes","5","1","0","No","n/a","n/a","n/a","n/a","n/a",0,"n/a","n/a","n/a","n/a","n/a","n/a","No",0,"n/a","1","Yes","0","300","a","2500","300",300,"3000","0","n/a","Yes","6","7","No",0,"n/a","Yes","Yes","Yes","Yes","Yes","Yes","2","4","No","Yes","No","5","True","False","False","False","False","False","False","False","c","c","3","Yes","1","c","2","No","n/a","True","True","False","True","False","5","5","4","4","5","5","c","a","b","b","c","c","b","c","b","b","Yes","Yes","Yes","999","Yes","No","Yes","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300
"2022-07-13","AD_338","Yes","n/a","n/a","60","Male","b","Yes","n/a","n/a","n/a","n/a","n/a","No","40","30","Yes","Yes","5","5","Yes","Yes","Yes","5","3","2","Yes","0","500","a","5000","500",500,"6000","0","n/a","Yes","4","999","No",0,"n/a","1","No","n/a","n/a","n/a","n/a","n/a",0,"n/a","n/a","n/a","n/a","n/a","n/a","Yes",300,"3000","Yes","Yes","No","No","Yes","Yes","2","4","No","Yes","Yes","4","True","False","False","False","True","False","False","False","b","b","1","Yes","1","a","2","No","n/a","True","False","False","False","False","5","5","4","5","4","5","a","a","b","b","a","c","b","b","88","a","Yes","Yes","No","1","No","No","Yes","No",13.2,"2022-08-05","2022-05-30","Yes","No","No","No","Longe 5 (nalongo)","n/a",4,72,800
"2022-07-11","AD_288","Yes","n/a","n/a","48","Male","b","Yes","n/a","Yes","Yes","3.2","No","Yes","20","10","Yes","Yes","3","4","Yes","n/a","n/a","n/a","1","0","No","n/a","n/a","n/a","n/a","n/a",0,"n/a","n/a","n/a","n/a","n/a","n/a","No",0,"n/a","0","Yes","0","20","a","2500","20",20,"3000","0","n/a","No","n/a","n/a","No",0,"n/a","Yes","Yes","No","No","Yes","No","2","3","No","No","n/a","2","False","False","False","False","False","False","False","True","c","b","3","Yes","1","b","2","No","n/a","True","False","False","False","False","4","3","4","5","3","5","88","c","b","c","b","c","88","c","a","88","No","Yes","No","2","No","No","No","No",13.9,"2022-08-05","2022-01-15","No","No","Yes","No","Longe 5 (nalongo)","n/a",2,206.958333333333,20
"2022-08-04","AD_281","Yes","n/a","n/a","45","Male","e","Yes","n/a","n/a","n/a","n/a","n/a","Yes","10","8","Yes","Yes","4","3","Yes","Yes","Yes","4","3","2","Yes","0","100","a","5000","100",100,"6000","0","n/a","Yes","3","2","No",0,"n/a","1","Yes","0","200","a","2500","200",200,"3000","0","n/a","No","n/a","n/a","No",0,"n/a","Yes","Yes","Yes","Yes","Yes","Yes","2","5","No","No","Yes","4","True","False","False","False","False","False","False","False","c","b","1","Yes","2","b","2","Yes","f","True","False","False","False","False","4","4","4","4","3","4","b","a","c","c","b","b","b","a","a","c","Yes","Yes","No","2","No","No","Yes","No",12.2,"2022-08-05","2022-07-25","Yes","No","Yes","No","Longe 10H","n/a",1,16,300
"2022-07-18","AD_151","Yes","n/a","n/a","28","Female","d","Yes","n/a","n/a","n/a","n/a","n/a","Yes","6","4","Yes","Yes","4","5","Yes","Yes","Yes","4","3","2","Yes","5","15","a","5000","20",15,"6000","5","0","Yes","4","2","No",0,"n/a","1","Yes","0","10","a","2500","10",10,"3000","0","n/a","Yes","4","999","No",0,"n/a","No","Yes","No","No","Yes","No","3","5","No","No","No","2","True","False","False","False","False","False","False","False","b","b","1","Yes","2","a","2","No","n/a","True","False","False","False","False","3","5","4","4","3","4","b","a","b","b","b","c","b","b","a","b","No","No","No","0","No","No","Yes","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25
"2022-07-20","AD_334","Yes","n/a","n/a","62","Male","b","Yes","n/a","n/a","n/a","n/a","n/a","No","15","8","Yes","Yes","5","5","No","Yes","No","n/a","3","2","Yes","0","200","a","5000","200",200,"6000","0","n/a","Yes","4","7","No",0,"n/a","1","Yes","0","50","a","4000","50",50,"5000","0","n/a","Yes","5","999","No",0,"n/a","No","Yes","No","No","Yes","Yes","2","3","No","No","No","2","True","False","False","False","False","False","False","False","b","b","1","Yes","1","a","2","No","n/a","True","True","False","True","False","4","5","5","5","4","5","a","a","c","b","b","c","b","c","a","b","No","Yes","No","1","No","No","No","No",12.6,"2022-08-05","2022-06-13","Yes","No","Yes","No","Longe 10H","n/a",1,58,250
"2022-07-11","AD_271","Yes","n/a","n/a","48","Male","b","Yes","n/a","Yes","Yes","2.9","Yes","No","8","5","Yes","Yes","3","4","Yes","n/a","n/a","n/a","4","2","No","n/a","n/a","n/a","n/a","n/a",0,"n/a","n/a","n/a","n/a","n/a","n/a","No",0,"n/a","2","Yes","2","10","a","3000","12",12,"3500","0","n/a","Yes","4","999","Yes",10,"3500","No","Yes","Yes","No","Yes","No","2","2","No","No","n/a","2","True","False","False","False","False","False","False","False","b","b","1","Yes","1","b","1","No","n/a","True","True","False","False","False","4","5","4","4","3","5","b","a","b","c","c","88","b","c","88","88","No","Yes","No","0","No","No","No","No",12.4,"2022-08-05","n/a","No","No","No","No","Other hybrid or OPV","n/a",96,NA,22
"2022-07-29","AD_312","Yes","n/a","n/a","52","Male","d","Yes","n/a","Yes","No","n/a","No","Yes","15","5","Yes","Yes","4","5","Yes","n/a","n/a","n/a","4","3","Yes","0","1000","b","4500","1000",1000,"5500","0","n/a","Yes","4","1","No",0,"n/a","1","Yes","0","800","b","2500","800",800,"3500","0","n/a","No","n/a","n/a","No",0,"n/a","Yes","Yes","No","Yes","Yes","No","2","5","No","No","n/a","3","True","False","False","False","False","False","False","False","b","b","1","Yes","1","b","2","No","n/a","True","False","False","False","False","5","5","4","4","5","5","b","b","c","c","b","c","b","b","88","c","No","Yes","No","0","No","No","No","No",12.8,"2022-08-03","2022-03-17","Yes","No","Yes","No","Longe 10H","n/a",1,145.958333333333,1800
"2022-07-29","AD_230","Yes","n/a","n/a","38","Female","f","Yes","n/a","Yes","No","n/a","Yes","Yes","5","5","Yes","Yes","4","4","Yes","n/a","n/a","n/a","4","4","Yes","8","150","b","4500","158",150,"7500","8","0","Yes","3","1","No",0,"n/a","0","No","n/a","n/a","n/a","n/a","n/a",0,"n/a","n/a","n/a","n/a","n/a","n/a","No",0,"n/a","Yes","Yes","Yes","No","Yes","Yes","2","4","No","No","n/a","3","True","False","False","False","False","False","False","False","b","b","1","Yes","2","b","2","No","n/a","True","True","False","False","False","5","4","3","4","4","5","b","a","88","b","c","c","a","a","a","a","Yes","No","No","0","No","No","No","No",12,"2022-08-03","2022-06-15","Yes","No","Yes","Yes","Other hybrid or OPV","n/a",10,56,150
"2022-07-18","AD_32","Yes","n/a","n/a","38","Female","b","No","Male","n/a","n/a","n/a","n/a","Yes","7","3","Yes","Yes","5","4","Yes","Yes","Yes","4","2","1","No","n/a","n/a","n/a","n/a","n/a",0,"n/a","n/a","n/a","n/a","n/a","n/a","No",0,"n/a","1","Yes","0","50","a","3000","50",50,"3500","0","n/a","Yes","4","999","No",0,"n/a","No","Yes","Yes","Yes","Yes","No","2","5","No","No","No","2","False","True","False","False","False","False","False","False","c","b","1","Yes","2","a","2","No","n/a","True","False","False","False","False","4","5","5","4","3","5","a","a","88","c","b","b","b","a","88","c","No","No","No","0","No","No","Yes","No",15.5,"2022-08-05","n/a","No","No","No","No","Other hybrid or OPV","n/a",96,NA,50
"2022-07-22","AD_119","Yes","n/a","n/a","29","Male","d","Yes","n/a","Yes","Yes","3.2","Yes","Yes","10","6","Yes","Yes","3","5","Yes","Yes","Yes","5","6","5","Yes","0","150","a","5000","150",138,"6000","12","0","No","n/a","n/a","Yes",100,"5000","1","Yes","20","200","a","2500","220",200,"3000","20","20","No","n/a","n/a","No",0,"n/a","Yes","Yes","Yes","Yes","Yes","No","2","5","No","Yes","Yes","5","False","False","False","False","True","False","False","False","b","b","1","Yes","1","c","1","No","n/a","True","False","False","False","False","5","4","4","4","4","5","b","a","c","c","c","a","b","a","a","c","No","Yes","No","0","Yes","No","Yes","No",12.6,"2022-07-23","2022-02-05","Yes","No","Yes","No","Bazooka","n/a",1,185.958333333333,438
"2022-07-29","AD_104","Yes","n/a","n/a","27","Female","f","No","Male","Yes","No","n/a","No","Yes","20","7","Yes","Yes","5","4","No","n/a","n/a","n/a","7","6","Yes","0","3000","b","4500","3000",3000,"5000","0","n/a","Yes","4","1","No",0,"n/a","1","Yes","0","1500","b","2500","1500",1125,"3000","375","300","No","n/a","n/a","No",0,"n/a","Yes","No","Yes","Yes","Yes","Yes","2","4","No","Yes","n/a","4","False","True","False","False","False","False","False","False","b","b","2","Yes","1","c","2","Yes","d","True","False","False","False","False","4","5","4","4","5","5","b","c","b","b","c","a","b","b","c","a","Yes","Yes","No","1","No","No","No","No",15.6,"2022-08-03","2022-03-03","Yes","No","Yes","No","Longe 5 (nalongo)","n/a",12,159.958333333333,4125
"2022-07-29","AD_64","Yes","n/a","n/a","26","Male","f","No","Male","Yes","No","n/a","No","Yes","10","5","Yes","Yes","3","2","Yes","n/a","n/a","n/a","4","4","Yes","0","150","b","5000","150",120,"6000","30","15","Yes","3","2","No",0,"n/a","0","No","n/a","n/a","n/a","n/a","n/a",0,"n/a","n/a","n/a","n/a","n/a","n/a","No",0,"n/a","No","Yes","No","Yes","Yes","No","2","4","No","No","n/a","2","False","True","False","False","False","False","False","False","b","b","3","Yes","1","c","2","No","n/a","True","True","False","False","False","4","5","3","4","4","5","b","c","b","b","b","c","b","a","a","b","Yes","Yes","Yes","1","No","No","No","Yes",12.1,"2022-08-03","2022-03-14","Yes","No","Yes","No","Longe 10H","n/a",1,148.958333333333,120
"2022-07-20","AD_262","Yes","n/a","n/a","40","Male","b","Yes","n/a","n/a","n/a","n/a","n/a","No","5","3","Yes","Yes","5","5","Yes","Yes","Yes","5","3","3","Yes","0","100","a","5000","100",100,"6000","0","n/a","No","n/a","n/a","No",0,"n/a","0","No","n/a","n/a","n/a","n/a","n/a",0,"n/a","n/a","n/a","n/a","n/a","n/a","No",0,"n/a","No","Yes","Yes","Yes","Yes","No","3","1","No","No","No","2","False","False","False","False","True","False","False","False","b","b","1","No","1","b","2","No","n/a","True","True","False","False","False","5","5","4","4","5","5","b","a","c","b","c","b","b","a","a","a","No","No","No","0","No","No","Yes","No",13.1,"2022-07-23","2021-12-22","Yes","No","Yes","No","Bazooka","n/a",1,230.958333333333,100
"n/a","AD_217","Yes","n/a","n/a","36","Female","d","Yes","n/a","n/a","n/a","n/a","n/a","No","10","3","Yes","Yes","4","5","No","Yes","No","n/a","0","0","No","n/a","n/a","n/a","n/a","n/a",0,"n/a","n/a","n/a","n/a","n/a","n/a","No",0,"n/a","0","No","n/a","n/a","n/a","n/a","n/a",0,"n/a","n/a","n/a","n/a","n/a","n/a","No",0,"n/a","No","No","No","No","Yes","No","2","3","No","No","No","2","False","False","False","False","True","False","False","False","b","b","1","No","1","b","2","No","n/a","True","True","False","False","False","3","5","5","5","4","5","a","a","c","b","b","b","b","88","a","a","98","Yes","98","999","98","No","No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"2022-07-22","AD_82","Yes","n/a","n/a","25","Male","d","No","Male","Yes","Yes","2.9","Yes","Yes","30","15","Yes","Yes","5","4","Yes","Yes","No","n/a","6","5","Yes","0","500","a","5000","500",500,"6000","0","n/a","Yes","4","4","Yes",150,"5000","1","Yes","3","300","a","2500","303",296,"3000","7","0","Yes","4","2","No",0,"n/a","Yes","No","Yes","Yes","Yes","Yes","2","4","No","Yes","No","4","True","False","False","False","False","False","False","False","c","c","2","Yes","1","c","2","Yes","e","True","False","False","False","False","4","3","2","5","4","5","c","a","b","b","c","c","b","b","a","c","No","Yes","No","3","Yes","No","No","No",12.7,"2022-07-23","2022-02-15","Yes","No","No","No","Longe 7H","n/a",4,175.958333333333,946
"2022-07-18","AD_47","Yes","n/a","n/a","24","Male","f","No","Male","Yes","Yes","2.9","Yes","Yes","30","15","Yes","Yes","4","4","Yes","n/a","n/a","n/a","7","5","Yes","0","1000","b","4500","1000",1000,"6000","0","n/a","Yes","4","1","No",0,"n/a","2","Yes","80","800","b","2500","880",880,"3000","0","n/a","Yes","4","999","Yes",800,"3000","Yes","Yes","No","Yes","Yes","No","2","4","No","Yes","n/a","2","False","False","False","False","True","False","False","False","b","b","2","Yes","1","c","2","Yes","f","True","True","False","False","False","5","5","4","4","4","5","a","a","b","b","c","c","b","c","a","c","Yes","Yes","No","2","Yes","No","No","No",12.2,"2022-07-20","n/a","No","No","No","No","Longe 10H","n/a",96,NA,2680
"2022-07-18","AD_137","Yes","n/a","n/a","28","Female","f","No","Male","Yes","Yes","4.7","Yes","Yes","30","20","Yes","Yes","4","4","No","n/a","n/a","n/a","4","3","Yes","0","200","b","4500","200",200,"5000","0","n/a","Yes","4","2","No",0,"n/a","1","Yes","0","500","b","2400","500",500,"3000","0","n/a","No","n/a","n/a","No",0,"n/a","Yes","No","No","Yes","Yes","No","2","5","No","No","n/a","3","True","False","False","False","False","False","False","False","b","b","2","Yes","2","c","2","No","n/a","True","True","False","False","False","5","5","5","4","3","5","a","a","c","c","c","a","b","c","b","c","No","Yes","No","0","No","No","No","No",13.6,"2022-07-20","2022-05-15","Yes","No","Yes","No","Longe 5 (nalongo)","n/a",2,87,700
"2022-07-18","AD_57","Yes","n/a","n/a","24","Male","e","No","Male","Yes","No","n/a","No","Yes","30","20","Yes","Yes","5","5","Yes","n/a","n/a","n/a","5","3","Yes","0","1000","b","4500","1000",1000,"6000","0","n/a","Yes","4","2","Yes",250,"4500","2","Yes","0","3000","b","2500","3000",3000,"3000","0","n/a","Yes","4","4","Yes",200,"3000","Yes","Yes","Yes","Yes","Yes","No","2","4","No","Yes","n/a","4","True","False","False","False","False","False","False","False","b","b","1","Yes","1","c","2","No","n/a","True","False","False","False","False","5","4","5","4","4","5","b","a","c","b","c","c","b","b","a","b","No","Yes","No","2","Yes","No","No","No",12,"2022-07-20","2022-04-03","Yes","No","Yes","No","Bazooka","n/a",1,129,4450
"2022-07-22","AD_161","Yes","n/a","n/a","30","Female","e","Yes","n/a","Yes","Yes","4.6","Yes","Yes","50","40","Yes","Yes","4","5","Yes","Yes","Yes","4","6","4","Yes","0","500","a","5000","500",500,"6000","0","n/a","Yes","4","1","Yes",100,"5000","2","Yes","0","200","a","2500","200",200,"4000","0","n/a","Yes","4","1","Yes",200,"4000","No","No","No","No","Yes","Yes","2","4","No","No","Yes","4","True","False","False","False","False","False","False","False","c","c","2","Yes","1","b","1","No","n/a","True","False","False","False","False","5","5","4","5","4","4","b","a","b","b","c","b","b","c","a","c","No","Yes","No","2","Yes","No","Yes","Yes",13.5,"2022-07-23","n/a","No","No","No","No","Other hybrid or OPV","n/a",96,NA,1000
"2022-07-23","AD_289","Yes","n/a","n/a","48","Male","b","Yes","n/a","n/a","n/a","n/a","n/a","No","20","5","Yes","Yes","5","5","No","n/a","n/a","n/a","5","4","Yes","0","80","a","5000","80",80,"6000","0","n/a","Yes","2","7","Yes",60,"5500","1","Yes","0","10","a","2500","10",10,"3000","0","n/a","No","n/a","n/a","No",0,"n/a","No","Yes","No","No","Yes","Yes","2","4","No","No","n/a","3","True","False","False","False","False","False","False","False","b","b","1","Yes","1","c","2","Yes","f","True","True","False","False","False","5","5","5","5","4","4","b","b","88","b","c","b","b","a","a","b","No","Yes","No","2","No","No","No","No",13.1,"2022-07-26","2022-02-05","Yes","No","Yes","No","Bazooka","n/a",1,185.958333333333,150
