"farmer_ID","shop_ID","knows_dealer","bought_at_dealer","duration_customer","knows_other_customer","refunds","gives_credit","gives_advice","delivers","after_sales_service","payment_mehtods","small_quant","catchID"
"F_2397","AD_288","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","96"
"F_1911","AD_288","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","96"
"F_1918","AD_288","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","96"
"F_1913","AD_288","Yes","No","n/a","Yes","98","98","98","98","98","Yes","Yes","96"
"F_1916","AD_288","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","96"
"F_1914","AD_288","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","96"
"F_1917","AD_288","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","96"
"F_1920","AD_288","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","96"
"F_1915","AD_288","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","96"
"F_1919","AD_288","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","96"
"F_1912","AD_288","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","96"
"F_2092","AD_288","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","96"
"F_3253","AD_29","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","104"
"F_3255","AD_29","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","104"
"F_2267","AD_29","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","104"
"F_2264","AD_29","Yes","Yes","2019-01-01","n/a","No","98","Yes","No","No","98","Yes","104"
"F_3257","AD_29","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","104"
"F_3251","AD_29","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","104"
"F_3260","AD_29","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","104"
"F_3252","AD_29","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","104"
"F_3256","AD_29","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","104"
"F_3254","AD_29","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","104"
"F_2116","AD_29","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","104"
"F_2115","AD_29","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","104"
"F_2114","AD_29","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","104"
"F_2119","AD_29","Yes","Yes","2018-01-01","n/a","Yes","98","Yes","No","98","Yes","Yes","104"
"F_2112","AD_29","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","104"
"F_3258","AD_29","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","104"
"F_3259","AD_29","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","104"
"F_2113","AD_29","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","104"
"F_2120","AD_29","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","104"
"F_2117","AD_29","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","104"
"F_2261","AD_29","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","104"
"F_2268","AD_29","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","104"
"F_2269","AD_29","Yes","Yes","2019-01-01","n/a","98","No","Yes","No","No","98","Yes","104"
"F_2262","AD_29","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","104"
"F_2265","AD_29","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","104"
"F_2111","AD_29","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","104"
"F_2263","AD_29","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","104"
"F_2270","AD_29","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","104"
"F_2118","AD_29","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","104"
"F_2266","AD_29","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","104"
"F_2516","AD_292","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","83"
"F_2518","AD_292","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","83"
"F_2515","AD_292","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","83"
"F_2519","AD_292","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","83"
"F_2520","AD_292","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","83"
"F_2517","AD_292","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","83"
"F_2513","AD_292","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","83"
"F_2512","AD_292","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","83"
"F_2514","AD_292","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","83"
"F_2511","AD_292","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","83"
"F_2566","AD_292","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","83"
"F_2567","AD_292","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","83"
"F_2564","AD_292","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","83"
"F_2565","AD_292","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","83"
"F_2570","AD_292","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","83"
"F_2568","AD_292","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","83"
"F_2569","AD_292","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","83"
"F_2563","AD_292","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","83"
"F_2561","AD_292","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","83"
"F_2562","AD_292","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","83"
"F_2141","AD_292","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","83"
"F_2144","AD_292","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","83"
"F_2150","AD_292","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","83"
"F_2147","AD_292","Yes","Yes","2011-01-01","n/a","No","No","Yes","No","Yes","No","Yes","83"
"F_2142","AD_292","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","83"
"F_2145","AD_292","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","83"
"F_2149","AD_292","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","83"
"F_1561","AD_292","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","83"
"F_1566","AD_292","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","83"
"F_1569","AD_292","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","83"
"F_2143","AD_292","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","83"
"F_2148","AD_292","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","83"
"F_2146","AD_292","Yes","No","n/a","Yes","Yes","Yes","Yes","No","No","No","Yes","83"
"F_1564","AD_292","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","83"
"F_1570","AD_292","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","83"
"F_1562","AD_292","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","83"
"F_1568","AD_292","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","83"
"F_3232","AD_292","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","83"
"F_3234","AD_292","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","83"
"F_1563","AD_292","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","83"
"F_1565","AD_292","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","83"
"F_1567","AD_292","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","83"
"F_3231","AD_292","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","83"
"F_425","AD_296","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_428","AD_296","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_421","AD_296","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_426","AD_296","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_429","AD_296","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_427","AD_296","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_424","AD_296","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_423","AD_296","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_430","AD_296","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_422","AD_296","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_3426","AD_296","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_3425","AD_296","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_3424","AD_296","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_3430","AD_296","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_3428","AD_296","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_3422","AD_296","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_3427","AD_296","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_3423","AD_296","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_3429","AD_296","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_3421","AD_296","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_2555","AD_296","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_2558","AD_296","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_2557","AD_296","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_2560","AD_296","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_2554","AD_296","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_2553","AD_296","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_2556","AD_296","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_2552","AD_296","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_2551","AD_296","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_2559","AD_296","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_2906","AD_296","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_2902","AD_296","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_2909","AD_296","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_2904","AD_296","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_2901","AD_296","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_2905","AD_296","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_2907","AD_296","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_2903","AD_296","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_2908","AD_296","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_2910","AD_296","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_1839","AD_296","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_1834","AD_296","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_1831","AD_296","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_1832","AD_296","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_1840","AD_296","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_1833","AD_296","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_1836","AD_296","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_1838","AD_296","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_1835","AD_296","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_1837","AD_296","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_3020","AD_296","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_3018","AD_296","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_3017","AD_296","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_3012","AD_296","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_3019","AD_296","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_3015","AD_296","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_3011","AD_296","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_3014","AD_296","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_3016","AD_296","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_3013","AD_296","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_322","AD_296","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_325","AD_296","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_326","AD_296","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_329","AD_296","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_324","AD_296","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_323","AD_296","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_321","AD_296","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_327","AD_296","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_328","AD_296","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_330","AD_296","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_102","AD_296","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_105","AD_296","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_104","AD_296","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_107","AD_296","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_110","AD_296","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_103","AD_296","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_101","AD_296","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_109","AD_296","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_106","AD_296","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_108","AD_296","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_1662","AD_296","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_1668","AD_296","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_1663","AD_296","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_1670","AD_296","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_1669","AD_296","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_1664","AD_296","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_1665","AD_296","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_1666","AD_296","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_1667","AD_296","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_1661","AD_296","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_2190","AD_296","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_2185","AD_296","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_2188","AD_296","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_2189","AD_296","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_2182","AD_296","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_2186","AD_296","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_2184","AD_296","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_2181","AD_296","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_2183","AD_296","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_2187","AD_296","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_1631","AD_296","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_1637","AD_296","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_1640","AD_296","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_1636","AD_296","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_1633","AD_296","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_1635","AD_296","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_1634","AD_296","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_1639","AD_296","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_1632","AD_296","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_1638","AD_296","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_27","AD_296","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_24","AD_296","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_22","AD_296","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_26","AD_296","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_28","AD_296","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_30","AD_296","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_21","AD_296","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_29","AD_296","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_23","AD_296","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_25","AD_296","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_545","AD_296","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_546","AD_296","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_541","AD_296","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_549","AD_296","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_543","AD_296","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_547","AD_296","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_544","AD_296","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_548","AD_296","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_542","AD_296","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_550","AD_296","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","3"
"F_2776","AD_297","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","105"
"F_2193","AD_297","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","105"
"F_2777","AD_297","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","105"
"F_2779","AD_297","Yes","Yes","2005-01-01","n/a","No","No","No","No","No","No","Yes","105"
"F_2775","AD_297","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","105"
"F_2780","AD_297","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","105"
"F_2772","AD_297","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","105"
"F_2773","AD_297","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","105"
"F_2771","AD_297","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","105"
"F_2197","AD_297","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","105"
"F_2199","AD_297","Yes","Yes","2011-01-01","n/a","Yes","98","Yes","98","Yes","98","98","105"
"F_2198","AD_297","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","105"
"F_2195","AD_297","Yes","Yes","2019-01-01","n/a","No","No","No","No","No","98","98","105"
"F_2196","AD_297","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","105"
"F_2774","AD_297","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","105"
"F_2192","AD_297","Yes","Yes","2008-01-01","n/a","No","98","No","No","98","98","No","105"
"F_2191","AD_297","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","105"
"F_2194","AD_297","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","105"
"F_2778","AD_297","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","105"
"F_2200","AD_297","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","105"
"F_1584","AD_299","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","21"
"F_1587","AD_299","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","21"
"F_1586","AD_299","Yes","Yes","2020-01-01","n/a","No","Yes","98","98","No","98","Yes","21"
"F_1585","AD_299","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","21"
"F_1581","AD_299","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","21"
"F_1583","AD_299","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","21"
"F_1588","AD_299","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","21"
"F_1582","AD_299","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","21"
"F_1590","AD_299","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","21"
"F_2750","AD_299","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","21"
"F_2215","AD_299","Yes","Yes","2010-01-01","n/a","No","No","Yes","98","98","Yes","98","21"
"F_2217","AD_299","Yes","Yes","2010-01-01","n/a","98","Yes","Yes","98","No","98","Yes","21"
"F_2219","AD_299","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","21"
"F_2213","AD_299","Yes","Yes","2011-01-01","n/a","No","Yes","Yes","Yes","Yes","Yes","Yes","21"
"F_2211","AD_299","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","n/a","21"
"F_2214","AD_299","Yes","Yes","2010-01-01","n/a","No","Yes","Yes","Yes","Yes","Yes","Yes","21"
"F_2216","AD_299","Yes","No","n/a","No","n/a","n/a","n/a","n/a","n/a","n/a","n/a","21"
"F_2220","AD_299","Yes","Yes","2017-01-01","n/a","No","No","No","No","No","No","No","21"
